AAA26643	bl2a_pc	1280	M25253	N	N
AAY84139	bl2a_pc	1280	DQ016068	N	N
AAB40888	bl2a_pc	1351	U43087	N	Y
YP_187532	bl2a_pc	176279	NC_006663	Y	Y
AAY84089	bl2a_pc	1280	DQ016040	N	N
1BLH	bl2a_pc	1280	0	Y	Y
1DJA	bl2a_pc	1280	0	N	N
ABK96859	bl2a_pc	1285	DQ919091	N	N
AAA26645	bl2a_pc	1280	M25255	N	N
AAY84109	bl2a_pc	1280	DQ016050	N	N
AAR12676	bl2a_pc	1280	AY369350	N	N
CAA36953	bl2a_pc	1280	X52734	Y	Y
ABK96856	bl2a_pc	1280	DQ919088	N	Y
AAY84113	bl2a_pc	1282	DQ016052	N	Y
AAY84099	bl2a_pc	1280	DQ016045	N	N
AAW52777	bl2a_pc	176279	CP000028	N	N
ABQ50525	bl2a_pc	359786	CP000704	N	N
ABK96854	bl2a_pc	1280	DQ919086	N	Y
AAY84123	bl2a_pc	1280	DQ016057	N	N
AAY84107	bl2a_pc	1280	DQ016049	N	N
YP_031712	bl2a_pc	282459	NC_005951	Y	Y
ABR53646	bl2a_pc	359787	CP000737	N	N
AAQ84127	bl2a_pc	1280	AY373761	N	N
1ALQ	bl2a_pc	1280	0	N	N
CAG40822	bl2a_pc	282458	BX571856	N	N
CAA27733	bl2a_pc	1280	X04121	Y	Y
AAC35853	bl2a_pc	1280	AF086644	N	Y
AAY84135	bl2a_pc	1280	DQ016064	N	N
AAB09464	bl2a_pc	1280	U58139	N	N
AAA98239	bl2a_pc	2564	M15526	Y	Y
AAY84095	bl2a_pc	1282	DQ016043	N	N
NP_932193	bl2a_pc	1280	NC_005127	Y	Y
CAA34491	bl2a_pc	1280	X16471	Y	Y
BAE94459	bl2a_pc	1280	AB245469	N	N
AAY84125	bl2a_pc	1280	DQ016058	N	N
AAQ17167	bl2a_pc	1280	AE017171	N	N
AAR12679	bl2a_pc	1280	AY369352	N	Y
3BLM	bl2a_pc	1280	0	N	N
AAM97332	bl2a_pc	1282	AF426833	N	Y
AAY84137	bl2a_pc	1280	DQ016066	N	N
AAY84131	bl2a_pc	1280	DQ016061	N	N
AAR12673	bl2a_pc	1280	AY369348	N	Y
AAY84105	bl2a_pc	1280	DQ016048	N	N
ABI48539	bl2b_rob	738	DQ845808	N	N
ABI48534	bl2b_rob	738	DQ845802	N	N
CAO03059	bl2b_rob	189834	AM748706	N	N
AAB72007	bl2b_rob	727	AF022114	N	N
CAA37052	bl2b_rob	75985	X52872	N	N
P67919	bl2b_rob	75985	0	Y	Y
ABI34884	bl2b_rob	738	DQ840517	Y	Y
CAA79823	bl2b_rob	75985	Z21724	Y	Y
ABI48536	bl2b_rob	738	DQ845805	N	N
P67918	bl2b_rob	727	0	Y	Y
YP_245409	bl2b_rob	189834	NC_007095	Y	Y
ABI48538	bl2b_rob	738	DQ845807	N	N
AAC53700	bl2b_rob	51164	U65077	N	N
YP_245419	bl2b_rob	189834	NC_007096	N	N
ABI48533	bl2b_rob	738	DQ845801	N	N
CAH25837	bl2b_rob	189834	AJ830712	N	N
P67920	bl2b_rob	715	0	Y	Y
BAA95156	bl2b_rob	715	AB034202	Y	Y
YP_001315022	bl2b_rob	189834	NC_009624	N	N
AAC53698	bl2b_rob	51162	U65076	N	N
YP_001315013	bl2b_rob	189834	NC_009623	Y	Y
ABI48535	bl2b_rob	738	DQ845803	N	N
CAH25828	bl2b_rob	189834	AJ830711	N	N
AAB24384	bl2b_rob	715	S51028	N	N
CAO03049	bl2b_rob	189834	AM748705	N	N
ABI48537	bl2b_rob	738	DQ845806	N	N
AAA89085	bl2b_tem	45858	U47296	N	N
ABM91081	bl2b_tem	420414	EF196676	N	N
ABB04081	bl2b_tem	349296	DQ230323	N	N
AAM15527	bl2b_tem	550	AF347054	N	Y
AAS44586	bl2b_tem	262567	AY488511	N	N
ABL76153	bl2b_tem	562	EF144117	N	N
CAA46430	bl2b_tem	90135	X65330	N	N
BAD11265	bl2b_tem	211480	AB094128	N	N
AAN05027	bl2b_tem	571	AY130283	N	Y
AAR19395	bl2b_tem	255132	AY454397	N	N
AAD56648	bl2b_tem	104010	AF178973	N	N
AAA69676	bl2b_tem	41037	U28417	N	N
ABF74544	bl2b_tem	383988	DQ493882	N	N
AAV97927	bl2b_tem	301583	AY818384	N	N
AAG34546	bl2b_tem	142963	AF298794	N	N
AAD50688	bl2b_tem	101636	AF149261	N	N
AAL29434	bl2b_tem	562	AF427128	N	N
BAD11229	bl2b_tem	211426	AB094068	N	N
CAA45828	bl2b_tem	573	X64523	Y	Y
BAE79260	bl2b_tem	369923	AB248601	N	N
AAQ93666	bl2b_tem	248466	AY327142	N	N
AAB87677	bl2b_tem	69411	AF031813	N	N
AAA66383	bl2b_tem	39795	U25269	N	N
ABN58904	bl2b_tem	421738	EF205334	N	N
CAA77108	bl2b_tem	83833	Y18290	N	N
AAQ21189	bl2b_tem	241190	AY292368	N	N
ABI74448	bl2b_tem	562	DQ834729	N	Y
BAE79429	bl2b_tem	370944	AB248918	N	N
ABN80183	bl2b_tem	425271	EF372398	N	N
CAA09781	bl2b_tem	83543	AJ011791	N	N
AAB81041	bl2b_tem	65736	AF016889	N	N
ABP57387	bl2b_tem	436864	EF515871	N	N
AAO48594	bl2b_tem	221061	AY189982	N	N
BAF48776	bl2b_tem	429309	AB296084	N	N
CAM92329	bl2b_tem	439693	AM697714	N	N
AAT72061	bl2b_tem	284491	AY652438	N	N
BAD52433	bl2b_tem	295033	AB191257	N	N
AAA85559	bl2b_tem	40827	U24178	N	N
AAG45964	bl2b_tem	146704	AF286077	N	N
AAU21237	bl2b_tem	292603	AY720438	N	N
AAD53875	bl2b_tem	102687	AF174493	N	N
AAC40209	bl2b_tem	72145	AF044308	N	N
AAB49963	bl2b_tem	52013	U70025	N	N
AAC31624	bl2b_tem	45196	AF025746	N	N
AAK82652	bl2b_tem	167474	AY040093	N	Y
BAD89187	bl2b_tem	562	AB201267	N	Y
ABU89801	bl2b_tem	464922	EU100102	N	N
AAY25375	bl2b_tem	326512	DQ005469	N	N
ABE96682	bl2b_tem	380637	DQ465352	N	N
ABD74670	bl2b_tem	375876	DQ414711	N	N
AAZ06569	bl2b_tem	335694	DQ023290	N	N
AAT08998	bl2b_tem	274583	AY597273	N	N
ABG56577	bl2b_tem	390913	DQ642038	N	N
AAL83302	bl2b_tem	187377	AF477200	N	N
BAD35134	bl2b_tem	289229	AB186388	N	N
CAA08827	bl2b_tem	32630	AJ009780	N	N
AAV52882	bl2b_tem	296665	AY738228	N	N
ABF93443	bl2b_tem	388336	DQ649432	N	N
CAG34105	bl2b_tem	571	AJ746225	N	Y
ABN05239	bl2b_tem	422193	EF210804	N	N
AAA72073	bl2b_tem	45196	M33623	N	N
AAY44381	bl2b_tem	329402	DQ023608	N	N
AAB82580	bl2b_tem	68406	AF025846	N	N
BAD20289	bl2b_tem	262746	AB161696	N	N
AAC12727	bl2b_tem	74888	AF041426	N	N
AAK30619	bl2b_tem	562	AF351241	N	Y
ABF74562	bl2b_tem	383991	DQ493888	N	N
AAW56203	bl2b_tem	308037	AY712952	N	N
AAV91695	bl2b_tem	562	AY832934	N	Y
ABD62895	bl2b_tem	374280	DQ391279	N	N
AAO92241	bl2b_tem	226578	AY237649	N	N
CAA04868	bl2b_tem	562	AJ001614	N	Y
AAM97351	bl2b_tem	204726	AF532109	N	N
AAX56615	bl2b_tem	550	AY956335	N	Y
CAA75107	bl2b_tem	66196	Y14835	N	N
AAA66979	bl2b_tem	36582	U14116	N	N
ABN05240	bl2b_tem	422181	EF210805	N	N
AAR91726	bl2b_tem	258974	AY497506	N	N
AAW66996	bl2b_tem	309058	AY864932	N	N
AAR04155	bl2b_tem	248883	AY428058	N	N
CAB93905	bl2b_tem	128139	AJ401050	N	N
CAA46422	bl2b_tem	90130	X65324	N	N
AAR87725	bl2b_tem	259680	AY456754	N	N
AAA67265	bl2b_tem	40160	U14626	N	N
AAW48997	bl2b_tem	666	AY850399	N	Y
AAD22538	bl2b_tem	573	AF104441	N	Y
BAD42661	bl2b_tem	257519	AB127604	N	N
ABI94458	bl2b_tem	402073	DQ904462	N	N
AAS09818	bl2b_tem	261397	AY515147	N	N
BAD52432	bl2b_tem	295032	AB191256	N	N
AAL30795	bl2b_tem	176973	AF434931	N	N
AAV70826	bl2b_tem	301958	AY773970	N	N
AAY25361	bl2b_tem	326501	DQ005458	N	N
CAA45755	bl2b_tem	32630	X64410	N	N
AAQ93490	bl2b_tem	584	AY327539	N	N
ABN59502	bl2b_tem	419448	EF212303	N	N
AAL30801	bl2b_tem	176976	AF434934	N	N
ABI82032	bl2b_tem	404017	DQ903884	N	N
AAY25368	bl2b_tem	326507	DQ005464	N	N
AAS76483	bl2b_tem	267648	AY561434	N	N
AAV97916	bl2b_tem	301577	AY818378	N	N
AAA80351	bl2b_tem	43133	U36451	N	N
AAC53617	bl2b_tem	42703	U35130	N	N
AAR17786	bl2b_tem	254256	AY456413	N	N
ABG56582	bl2b_tem	390914	DQ642039	N	N
AAV97912	bl2b_tem	301574	AY818375	N	N
AAK85252	bl2b_tem	562	AF397075	N	Y
ABX47157	bl2b_tem	481818	EU232662	N	N
AAB49945	bl2b_tem	52007	U70019	N	N
AAA81772	bl2b_tem	43991	U39574	N	N
AAA56733	bl2b_tem	45196	U13865	N	N
AAY25381	bl2b_tem	326516	DQ005473	N	N
AAL79197	bl2b_tem	186424	AF480833	N	N
CAD53298	bl2b_tem	209892	AJ510162	N	N
AAK13423	bl2b_tem	152797	AF320510	N	N
AAA72884	bl2b_tem	45196	M37846	N	N
AAG34519	bl2b_tem	142954	AF298783	N	N
AAS09822	bl2b_tem	261399	AY515149	N	N
AAL32025	bl2b_tem	178081	AF438749	N	N
AAK85250	bl2b_tem	562	AF397073	N	Y
ABS87329	bl2b_tem	458219	EU024548	N	N
CAC14455	bl2b_tem	129197	AJ403983	N	N
AAF20324	bl2b_tem	111295	AF134167	N	N
ABF81660	bl2b_tem	387935	DQ657243	N	N
ABD90508	bl2b_tem	562	DQ406736	N	N
BAD11235	bl2b_tem	211427	AB094069	N	N
AAZ95767	bl2b_tem	342579	DQ175626	N	Y
CAC40624	bl2b_tem	162545	AJ249651	N	N
AAT40741	bl2b_tem	279974	AY618908	N	N
AAR89359	bl2b_tem	562	AY368237	N	Y
ABE60867	bl2b_tem	380046	DQ457004	N	N
ABF93445	bl2b_tem	388338	DQ649434	N	N
ABD66492	bl2b_tem	374893	DQ407926	N	N
AAQ68222	bl2b_tem	244215	AY327140	N	N
CAA46393	bl2b_tem	90107	X65301	N	N
AAP06957	bl2b_tem	228099	AY262822	N	N
AAC83653	bl2b_tem	78353	AF072806	N	N
AAA67219	bl2b_tem	36587	U12391	N	N
AAA25053	bl2b_tem	571	M88143	N	Y
AAY22206	bl2b_tem	45196	AY946042	N	N
CAM91743	bl2b_tem	439209	AM697668	N	N
ABD74636	bl2b_tem	375859	DQ414694	N	N
AAW56201	bl2b_tem	308036	AY712951	N	N
BAF95892	bl2b_tem	490052	AB372858	N	N
AAK09280	bl2b_tem	152052	AF311601	N	N
AAY25357	bl2b_tem	326496	DQ005453	N	N
ABI82050	bl2b_tem	404025	DQ903892	N	N
ABD66476	bl2b_tem	374885	DQ407918	N	N
ABG56563	bl2b_tem	390910	DQ642035	N	N
AAF09486	bl2b_tem	108616	AF191496	N	N
AAC32889	bl2b_tem	573	U95363	N	N
AAC23868	bl2b_tem	77609	AF069717	N	N
ABJ15761	bl2b_tem	405931	EF025686	N	N
ABB83376	bl2b_tem	356367	DQ232594	N	N
AAN61404	bl2b_tem	287	AF466526	Y	Y
CAA46427	bl2b_tem	90133	X65327	N	N
CAA73226	bl2b_tem	562	Y12694	N	N
AAS38483	bl2b_tem	263991	AY535006	N	N
ABB59973	bl2b_tem	354256	DQ225750	N	N
ABB83390	bl2b_tem	356372	DQ232599	N	N
AAP83304	bl2b_tem	236845	AY258592	N	N
AAA56740	bl2b_tem	45196	U13870	N	N
AAK76422	bl2b_tem	161365	AF369964	N	N
AAA80669	bl2b_tem	43359	U37456	N	N
ABO93512	bl2b_tem	435644	EF202085	N	N
CAA46417	bl2b_tem	90128	X65322	N	N
ABN59529	bl2b_tem	419446	EF212310	N	N
AAB01198	bl2b_tem	47683	U55940	N	N
AAT11777	bl2b_tem	275446	AY599234	N	N
ABK40092	bl2b_tem	410002	EF030520	N	N
CAC85660	bl2b_tem	562	AJ318093	N	N
CAA46400	bl2b_tem	90114	X65308	N	N
ABI82046	bl2b_tem	404023	DQ903890	N	N
AAV52870	bl2b_tem	296659	AY738222	N	N
AAA66992	bl2b_tem	36585	U14122	N	N
ABP57397	bl2b_tem	436866	EF515873	N	N
BAE72674	bl2b_tem	330877	AB215109	N	N
AAZ32778	bl2b_tem	338426	DQ124230	N	N
AAB82310	bl2b_tem	55592	U81997	N	N
BAD98927	bl2b_tem	329577	AB213654	N	N
AAU94550	bl2b_tem	294753	AY744385	N	N
BAD11253	bl2b_tem	211478	AB094126	N	N
BAD11301	bl2b_tem	211486	AB094134	N	N
AAC53676	bl2b_tem	50427	U63018	N	N
AAD22468	bl2b_tem	89960	AF121783	N	N
ABM81536	bl2b_tem	562	EF198754	N	Y
AAT11765	bl2b_tem	275440	AY599228	N	N
ABC61542	bl2b_tem	364092	DQ322642	N	N
AAA67273	bl2b_tem	39034	U19585	N	N
YP_209323	bl2b_tem	321314	NC_006856	N	Y
CAC41112	bl2b_tem	162548	AJ249654	N	N
CAA54107	bl2b_tem	32630	X76683	N	N
BAE53670	bl2b_tem	331619	AB218275	N	N
ABO93511	bl2b_tem	435643	EF202084	N	N
ABN05266	bl2b_tem	422198	EF210818	N	N
ABI74452	bl2b_tem	402769	DQ886588	N	N
ABG26756	bl2b_tem	45530	U46017	N	N
CAA70549	bl2b_tem	32630	Y09374	N	N
ABN80179	bl2b_tem	425267	EF372394	N	N
AAO12753	bl2b_tem	217099	AY150269	N	N
ABX47178	bl2b_tem	481808	EU231602	N	N
CAC83818	bl2b_tem	152795	AJ305344	N	N
AAA66983	bl2b_tem	36580	U14118	N	N
ABB36476	bl2b_tem	328809	DQ019862	N	N
AAF01147	bl2b_tem	100612	AF134198	N	N
AAD10134	bl2b_tem	45889	U43954	N	N
AAD31807	bl2b_tem	92756	AF128862	N	N
CAM91985	bl2b_tem	439418	AM701829	N	N
CAO91537	bl2b_tem	461267	AM779183	N	N
AAY99718	bl2b_tem	334961	DQ058729	N	N
AAD47138	bl2b_tem	88432	AF061181	N	N
AAB68846	bl2b_tem	65020	AF016541	N	N
ABI20744	bl2b_tem	562	DQ849323	N	N
1AXB	bl2b_tem	562	0	N	Y
ABG29430	bl2b_tem	391007	DQ404589	N	N
AAO92324	bl2b_tem	227530	AY263154	N	N
ABS88290	bl2b_tem	459496	EU044918	N	N
AAA57329	bl2b_tem	37982	U17502	N	N
AAB64395	bl2b_tem	45196	U89934	N	N
CAA76796	bl2b_tem	562	Y17584	N	Y
AAD22539	bl2b_tem	562	AF104442	N	Y
CAA46344	bl2b_tem	573	X65252	N	N
ABB83401	bl2b_tem	356375	DQ232602	N	N
AAQ01671	bl2b_tem	562	AY271267	N	N
ABF47281	bl2b_tem	382154	DQ480367	N	N
AAV97920	bl2b_tem	301578	AY818379	N	N
BAE79258	bl2b_tem	369922	AB248600	N	N
ABD74688	bl2b_tem	375885	DQ414720	N	N
ABI81768	bl2b_tem	550	DQ909059	N	N
AAD42380	bl2b_tem	98933	AF151087	N	N
BAD89186	bl2b_tem	573	AB201266	N	Y
AAB61669	bl2b_tem	61449	AF004910	N	N
ABQ00181	bl2b_tem	562	EF534736	N	Y
ABN80181	bl2b_tem	425269	EF372396	N	N
ABN59518	bl2b_tem	419452	EF212307	N	N
AAF01199	bl2b_tem	103609	AF179893	N	N
AAC40218	bl2b_tem	71550	AF041803	N	N
BAF48774	bl2b_tem	429308	AB296083	N	N
ABW72884	bl2b_tem	478548	EU196354	N	N
AAR29598	bl2b_tem	257729	AY487824	N	N
AAY99674	bl2b_tem	334946	DQ058714	N	N
AAD37723	bl2b_tem	95174	AF146395	N	N
AAB02570	bl2b_tem	47948	U55759	N	N
ABR53873	bl2b_tem	452203	EF694056	N	N
ABQ43167	bl2b_tem	443236	EF587311	N	N
CAJ70627	bl2b_tem	81076	AM168495	N	N
ABD74638	bl2b_tem	375860	DQ414695	N	N
AAL40741	bl2b_tem	32630	AF416990	N	N
CAO79597	bl2b_tem	455499	AM773753	N	N
BAD20293	bl2b_tem	262748	AB161698	N	N
AAD10136	bl2b_tem	45891	U43956	N	N
AAB59975	bl2b_tem	571	U09188	N	Y
BAA03488	bl2b_tem	405758	D14640	N	N
AAD33413	bl2b_tem	92869	AF129504	N	N
AAY25373	bl2b_tem	326511	DQ005468	N	N
AAF89187	bl2b_tem	130273	AF264724	N	N
ABI82054	bl2b_tem	404027	DQ903894	N	N
AAO48592	bl2b_tem	221060	AY189981	N	N
BAD11217	bl2b_tem	211424	AB094066	N	N
AAG01407	bl2b_tem	135519	AF260831	N	N
ABH07370	bl2b_tem	396055	DQ867071	N	N
AAK01701	bl2b_tem	148366	AF327895	N	N
AAD33116	bl2b_tem	584	AF091113	N	Y
AAC53725	bl2b_tem	69276	AF027961	N	N
CAA46403	bl2b_tem	90117	X65311	N	N
CAO81986	bl2b_tem	456996	AM774337	N	N
CAB46254	bl2b_tem	98936	AJ247370	N	N
CAA46431	bl2b_tem	90136	X65331	N	N
ABB13468	bl2b_tem	351347	DQ227505	N	N
AAR30047	bl2b_tem	257526	AY464559	N	N
AAC97515	bl2b_tem	85619	AF105229	N	N
ABW35348	bl2b_tem	477956	EU215433	N	N
AAC26208	bl2b_tem	76535	AF062079	N	N
AAY99734	bl2b_tem	334966	DQ058734	N	N
ABF74556	bl2b_tem	383992	DQ493886	N	N
AAO12757	bl2b_tem	217100	AY150270	N	N
ABA41658	bl2b_tem	346085	DQ188838	N	N
AAV54523	bl2b_tem	296377	AY754024	N	N
AAB88908	bl2b_tem	51339	U67875	N	N
AAS48585	bl2b_tem	264728	AY540613	N	N
AAG34548	bl2b_tem	143001	AF298795	N	N
AAC53719	bl2b_tem	69273	AF027958	N	N
ABB83381	bl2b_tem	356369	DQ232596	N	N
ABM65099	bl2b_tem	419107	EF177812	N	N
ABU39922	bl2b_tem	460124	EU049863	N	N
ABO76909	bl2b_tem	433597	EF467047	N	N
AAO43181	bl2b_tem	220994	AY218848	N	N
ABI82030	bl2b_tem	404016	DQ903883	N	N
AAZ23494	bl2b_tem	573	DQ072853	Y	Y
CAB71924	bl2b_tem	110994	AJ251840	N	N
ABD24449	bl2b_tem	370428	DQ264732	N	N
CAA33304	bl2b_tem	32630	X15234	N	N
ABA41682	bl2b_tem	346093	DQ188846	N	N
ABC88421	bl2b_tem	369433	DQ358864	N	N
AAA84371	bl2b_tem	44006	U39779	N	N
AAP46190	bl2b_tem	348104	AF515711	N	N
AAF09469	bl2b_tem	106614	AF179628	N	N
CAB92324	bl2b_tem	573	AJ239002	N	Y
AAO48590	bl2b_tem	221059	AY189980	N	N
AAF82362	bl2b_tem	130501	AF271663	N	N
AAY99688	bl2b_tem	334951	DQ058719	N	N
ABD74672	bl2b_tem	375877	DQ414712	N	N
AAR02602	bl2b_tem	248894	AY428069	N	N
AAL30793	bl2b_tem	176972	AF434930	N	N
BAF93888	bl2b_tem	445436	AB304880	N	N
AAB64398	bl2b_tem	45196	U89935	N	N
ABD66488	bl2b_tem	374891	DQ407924	N	N
AAA56735	bl2b_tem	45196	U13866	N	N
ABB97075	bl2b_tem	360166	DQ296495	N	N
AAL09878	bl2b_tem	172350	AY048725	N	N
CAA64682	bl2b_tem	562	X95401	N	Y
AAA89089	bl2b_tem	45860	U47298	N	N
CAA71022	bl2b_tem	45196	Y09895	N	N
ABI94452	bl2b_tem	402072	DQ904460	N	N
AAV97896	bl2b_tem	301566	AY818367	N	N
AAL02034	bl2b_tem	170491	AY048742	N	N
AAX73186	bl2b_tem	321303	AY962893	N	N
AAU21236	bl2b_tem	292602	AY720437	N	N
AAV52884	bl2b_tem	296666	AY738229	N	N
CAC41097	bl2b_tem	162547	AJ249653	N	N
ABJ97318	bl2b_tem	407281	EF014962	N	N
AAF19151	bl2b_tem	582	AF157553	N	Y
ABB59938	bl2b_tem	355542	DQ250997	N	N
AAM98715	bl2b_tem	204508	AY142483	N	N
AAB39956	bl2b_tem	1280	U36911	N	N
AAA72096	bl2b_tem	118304	M74015	N	N
CAD83082	bl2b_tem	225975	AJ551314	N	N
ABV21784	bl2b_tem	467745	EU113046	N	N
AAD50692	bl2b_tem	101640	AF149265	N	N
ABB02679	bl2b_tem	343721	DQ168995	N	N
AAX13968	bl2b_tem	314306	AY916793	N	N
ABB83378	bl2b_tem	356368	DQ232595	N	N
CAJ17558	bl2b_tem	28144	AM049399	N	Y
ABG01696	bl2b_tem	382938	DQ487211	N	N
AAA56742	bl2b_tem	45196	U13871	N	N
ABQ65202	bl2b_tem	444600	EF622218	N	N
ABD74666	bl2b_tem	375874	DQ414709	N	N
BAF62545	bl2b_tem	32630	AB304082	N	N
AAY99748	bl2b_tem	334971	DQ058739	N	N
ABF47283	bl2b_tem	382156	DQ480369	N	N
AAK19284	bl2b_tem	154146	AF323603	N	N
ABJ97326	bl2b_tem	407284	EF014965	N	N
CAA76794	bl2b_tem	573	Y17582	N	N
AAV73967	bl2b_tem	297634	AY640632	N	N
ABI82036	bl2b_tem	404019	DQ903886	N	N
ABB59961	bl2b_tem	354254	DQ225748	N	N
AAA66987	bl2b_tem	36577	U14120	N	N
ABP68580	bl2b_tem	437640	EF521884	N	N
ABA41655	bl2b_tem	346084	DQ188837	N	N
ABV03162	bl2b_tem	467236	EU109715	N	N
AAF66653	bl2b_tem	584	AF143804	N	N
BAA93041	bl2b_tem	119636	AB040452	N	N
AAD50690	bl2b_tem	101641	AF149263	N	N
ABP96790	bl2b_tem	438597	EF539830	N	N
AAC53628	bl2b_tem	42708	U35135	N	N
CAA46398	bl2b_tem	90112	X65306	N	N
AAL32027	bl2b_tem	178084	AF438750	N	N
CAA05682	bl2b_tem	32630	AJ002679	N	N
AAB49957	bl2b_tem	52011	U70023	N	N
ABB82601	bl2b_tem	356895	DQ269148	N	N
ABD66494	bl2b_tem	374894	DQ407927	N	N
AAB64407	bl2b_tem	45196	U89940	N	N
AAY25365	bl2b_tem	326504	DQ005461	N	N
AAA89087	bl2b_tem	45859	U47297	N	N
AAZ14083	bl2b_tem	562	DQ105528	N	Y
ABC61540	bl2b_tem	364091	DQ322641	N	N
AAD16105	bl2b_tem	88586	AF092940	N	N
AAC78832	bl2b_tem	76639	AF064067	N	N
AAP93840	bl2b_tem	573	AY265882	N	N
AAD28531	bl2b_tem	92791	AF134572	N	N
ABW38022	bl2b_tem	477927	EU183365	N	N
ABJ97323	bl2b_tem	407283	EF014964	N	N
BAF36708	bl2b_tem	411961	AB281497	N	N
ABF74526	bl2b_tem	383996	DQ493876	N	N
BAD42631	bl2b_tem	257511	AB127596	N	N
AAG34522	bl2b_tem	142956	AF298784	N	N
ABD74690	bl2b_tem	375886	DQ414721	N	N
AAA53121	bl2b_tem	45196	L37382	N	N
CAA46405	bl2b_tem	90119	X65313	N	N
ABX47176	bl2b_tem	481810	EU231601	N	N
AAC32394	bl2b_tem	81004	AF083070	N	N
AAB49982	bl2b_tem	45196	U89673	N	N
BAE79264	bl2b_tem	369925	AB248603	N	N
AAG18332	bl2b_tem	137702	AF264618	N	N
AAB02236	bl2b_tem	47844	U57443	N	N
ABN05254	bl2b_tem	422196	EF210812	N	N
1TEM	bl2b_tem	562	0	N	N
ABD74682	bl2b_tem	375882	DQ414717	N	N
AAL91564	bl2b_tem	189771	AF484679	N	N
AAA66985	bl2b_tem	36579	U14119	N	N
CAC40617	bl2b_tem	162546	AJ249652	N	N
ABX71215	bl2b_tem	485429	EU267940	N	N
AAA80248	bl2b_tem	43248	U37023	N	N
ABS87331	bl2b_tem	458214	EU024549	N	N
AAC40221	bl2b_tem	71553	AF041806	N	N
AAV73955	bl2b_tem	297628	AY640626	N	N
AAD22974	bl2b_tem	90105	AF126444	N	Y
AAD11973	bl2b_tem	83648	AF098285	N	N
BAE45351	bl2b_tem	348099	AB236435	N	N
AAV41835	bl2b_tem	287	AY775131	N	Y
AAB01196	bl2b_tem	47682	U55939	N	N
AAM88286	bl2b_tem	202036	AF525778	N	N
AAC12960	bl2b_tem	50945	U64449	N	N
AAB47269	bl2b_tem	56691	U86347	N	N
ABB02685	bl2b_tem	343727	DQ169001	N	N
AAT11763	bl2b_tem	275438	AY599226	N	N
AAX97739	bl2b_tem	324060	AY995137	N	N
ABA41661	bl2b_tem	346086	DQ188839	N	N
AAY25359	bl2b_tem	326500	DQ005457	N	N
ABI49757	bl2b_tem	400687	DQ871024	N	N
ABF93442	bl2b_tem	388335	DQ649431	N	N
ABO60940	bl2b_tem	433622	EF456740	N	N
AAS87367	bl2b_tem	270493	AY574915	N	N
AAV97891	bl2b_tem	301562	AY818363	N	N
AAV73971	bl2b_tem	297636	AY640634	N	N
ABN09230	bl2b_tem	421868	EF205034	N	N
ABO60931	bl2b_tem	433625	EF456737	N	N
AAO47697	bl2b_tem	221925	AY230150	N	N
AAV97908	bl2b_tem	301571	AY818372	N	N
CAJ17559	bl2b_tem	28144	AM049400	N	Y
ABN05268	bl2b_tem	422197	EF210819	N	N
AAW66999	bl2b_tem	309059	AY864933	N	N
AAF07055	bl2b_tem	106971	AF178583	N	N
AAR29088	bl2b_tem	257025	AY452736	N	N
BAC75545	bl2b_tem	227918	AB107950	N	N
AAX31735	bl2b_tem	282195	AY622813	N	N
AAD28563	bl2b_tem	91468	AF118920	N	N
AAC08735	bl2b_tem	61963	AF005420	N	N
ABA41670	bl2b_tem	346089	DQ188842	N	N
CAA57679	bl2b_tem	32630	X82190	N	N
AAO83380	bl2b_tem	211917	AF531171	N	N
AAB36780	bl2b_tem	54479	U77884	N	N
BAD11277	bl2b_tem	211482	AB094130	N	N
AAV52886	bl2b_tem	296667	AY738230	N	N
AAA72098	bl2b_tem	118305	M74016	N	N
ABL75294	bl2b_tem	416332	EF133466	N	N
AAQ93653	bl2b_tem	248462	AY327137	N	N
AAY25385	bl2b_tem	326518	DQ005475	N	N
AAL30785	bl2b_tem	176968	AF434926	N	N
CAG25427	bl2b_tem	90371	AJ634602	N	Y
AAL30799	bl2b_tem	176975	AF434933	N	N
CAA76793	bl2b_tem	573	Y17581	N	N
AAC44581	bl2b_tem	79675	U31280	N	Y
AAQ93663	bl2b_tem	248465	AY327141	N	N
AAS75869	bl2b_tem	268479	AY569693	N	N
BAE87123	bl2b_tem	346608	AB235903	N	N
AAG48609	bl2b_tem	147091	AF310245	N	N
AAU04864	bl2b_tem	291197	AY672108	N	N
AAL40736	bl2b_tem	32630	AF416988	N	N
AAM82291	bl2b_tem	201177	AY115560	N	N
ABN58913	bl2b_tem	421740	EF205336	N	N
ABD74652	bl2b_tem	375867	DQ414702	N	N
CAM91299	bl2b_tem	438849	AM695748	N	N
CAJ70625	bl2b_tem	81076	AM168494	N	N
ABI82057	bl2b_tem	404028	DQ903895	N	N
CAA46397	bl2b_tem	90111	X65305	N	N
ABA41685	bl2b_tem	346094	DQ188847	N	N
ABB83387	bl2b_tem	356371	DQ232598	N	N
AAC53607	bl2b_tem	42694	U35125	N	N
AAF09467	bl2b_tem	106613	AF179627	N	N
AAQ05031	bl2b_tem	573	AF467990	N	N
BAE79441	bl2b_tem	370950	AB248924	N	N
BAD11295	bl2b_tem	211485	AB094133	N	N
AAR30049	bl2b_tem	257527	AY464560	N	N
ABL60861	bl2b_tem	415354	EF143814	N	N
CAO98721	bl2b_tem	729	AM849805	Y	Y
